Transaction_ID,Date,Time,Product_ID,Staff_ID,Customer_ID,Quantity_Sold,Unit_Price,Total_Amount,Payment_Method
TRX_03591,2025-10-31,21:36,139,S02,CUST_132,5,160,800,Cash
TRX_03592,2025-01-12,20:31,141,S05,CUST_187,3,95,285,App
TRX_03593,2025-08-18,18:40,115,S01,CUST_180,5,180,900,Cash
TRX_03594,2025-04-14,22:18,109,S03,CUST_004,3,95,285,Cash
TRX_03595,2025-05-06,23:57,130,S04,CUST_103,2,145,290,Cash
TRX_03596,2025-09-12,12:22,112,S04,CUST_039,2,56,112,App
TRX_03597,2025-05-17,17:43,127,S04,CUST_081,2,95,190,Cash
TRX_03598,2025-09-29,15:42,123,S05,CUST_007,3,620,1860,Cash
TRX_03599,2025-02-06,21:49,101,S01,CUST_114,5,45,225,Cash
TRX_03600,2025-11-13,19:23,108,S04,CUST_165,2,110,220,Visa
TRX_03601,2025-05-10,12:51,125,S02,CUST_064,5,550,2750,Cash
TRX_03602,2025-02-23,10:46,145,S05,CUST_103,5,50,250,Visa
TRX_03603,2025-10-19,12:13,126,S04,CUST_077,3,390,1170,Cash
TRX_03604,2025-02-28,23:41,135,S03,CUST_118,3,95,285,Visa
TRX_03605,2025-04-01,15:30,121,S05,CUST_010,3,85,255,Visa
TRX_03606,2025-07-20,17:21,140,S02,CUST_172,5,175,875,Cash
TRX_03607,2025-01-02,13:07,136,S02,CUST_172,5,280,1400,App
TRX_03608,2025-06-16,9:04,102,S03,CUST_132,5,55,275,Cash
TRX_03609,2025-08-07,16:59,125,S04,CUST_015,3,550,1650,App
TRX_03610,2025-04-17,17:36,120,S03,CUST_003,5,90,450,Cash
TRX_03611,2024-12-23,15:40,101,S04,CUST_194,3,45,135,App
TRX_03612,2025-01-21,16:27,128,S02,CUST_162,5,110,550,Cash
TRX_03613,2025-02-06,11:07,143,S01,CUST_016,1,350,350,Cash
TRX_03614,2024-12-18,22:04,123,S05,CUST_096,1,620,620,Cash
TRX_03615,2025-08-28,13:08,144,S02,CUST_186,5,25,125,Visa
TRX_03616,2025-03-11,9:57,117,S03,CUST_054,4,48,192,Cash
TRX_03617,2024-12-02,10:21,115,S03,CUST_138,1,180,180,App
TRX_03618,2025-04-21,15:15,103,S03,CUST_044,3,38,114,Cash
TRX_03619,2025-10-02,18:48,121,S04,CUST_198,5,85,425,Cash
TRX_03620,2025-05-27,22:15,110,S01,CUST_087,5,105,525,Cash
TRX_03621,2025-09-22,14:48,105,S01,CUST_149,5,65,325,Cash
TRX_03622,2025-03-11,17:39,102,S02,CUST_024,4,55,220,Cash
TRX_03623,2025-01-12,18:47,145,S02,CUST_001,2,50,100,Cash
TRX_03624,2025-08-02,10:06,123,S05,CUST_173,3,620,1860,Cash
TRX_03625,2025-03-20,12:29,109,S02,CUST_150,4,95,380,Cash
TRX_03626,2025-03-19,13:06,118,S05,CUST_136,2,40,80,Cash
TRX_03627,2025-07-07,18:55,138,S03,CUST_093,3,300,900,Cash
TRX_03628,2025-07-13,12:14,142,S03,CUST_011,4,210,840,Cash
TRX_03629,2025-06-24,20:28,133,S04,CUST_088,1,450,450,Cash
TRX_03630,2025-10-07,21:24,131,S02,CUST_193,4,85,340,Cash
TRX_03631,2025-03-12,23:43,121,S05,CUST_136,3,85,255,Cash
TRX_03632,2025-05-21,14:01,108,S02,CUST_129,5,110,550,Cash
TRX_03633,2025-06-13,22:28,115,S05,CUST_199,5,180,900,Cash
TRX_03634,2025-02-08,20:04,141,S02,CUST_086,3,95,285,Cash
TRX_03635,2025-02-21,21:25,114,S02,CUST_027,4,220,880,Cash
TRX_03636,2025-05-26,15:17,132,S01,CUST_007,3,20,60,Cash
TRX_03637,2025-03-25,15:38,112,S04,CUST_083,3,56,168,Visa
TRX_03638,2025-11-13,23:36,132,S04,CUST_078,1,20,20,Cash
TRX_03639,2025-07-16,20:51,106,S03,CUST_175,1,32,32,Cash
TRX_03640,2025-05-22,14:24,143,S05,CUST_166,5,350,1750,Cash
TRX_03641,2025-07-13,23:27,144,S01,CUST_169,4,25,100,Cash
TRX_03642,2025-05-24,12:17,119,S04,CUST_088,3,25,75,Cash
TRX_03643,2025-07-30,11:10,103,S04,CUST_073,3,38,114,Cash
TRX_03644,2025-10-23,17:38,117,S01,CUST_004,5,48,240,Cash
TRX_03645,2024-12-15,15:23,111,S01,CUST_057,2,140,280,Cash
TRX_03646,2025-01-12,20:58,121,S01,CUST_122,2,85,170,Cash
TRX_03647,2025-11-18,17:03,114,S02,CUST_131,5,220,1100,Cash
TRX_03648,2025-04-06,16:09,144,S01,CUST_088,5,25,125,Cash
TRX_03649,2025-04-18,22:58,121,S05,CUST_156,4,85,340,Cash
TRX_03650,2025-05-05,11:33,119,S04,CUST_146,4,25,100,Cash
TRX_03651,2025-10-10,9:36,117,S05,CUST_050,1,48,48,Cash
TRX_03652,2025-04-23,17:30,113,S01,CUST_144,2,72,144,App
TRX_03653,2025-03-27,9:51,112,S04,CUST_198,2,56,112,App
TRX_03654,2025-11-26,10:04,102,S04,CUST_092,5,55,275,Visa
TRX_03655,2025-02-26,17:07,127,S03,CUST_085,3,95,285,Visa
TRX_03656,2025-06-03,20:11,107,S05,CUST_067,5,28,140,Cash
TRX_03657,2025-04-01,21:00,138,S04,CUST_110,2,300,600,Cash
TRX_03658,2025-04-15,17:52,142,S05,CUST_080,2,210,420,Cash
TRX_03659,2024-12-26,15:08,107,S05,CUST_181,5,28,140,Cash
TRX_03660,2025-02-14,22:08,109,S01,CUST_083,4,95,380,Cash
TRX_03661,2025-06-03,18:50,107,S05,CUST_191,5,28,140,Cash
TRX_03662,2025-07-17,11:45,133,S02,CUST_123,2,450,900,Cash
TRX_03663,2025-02-17,19:38,121,S03,CUST_171,2,85,170,Visa
TRX_03664,2025-06-08,11:00,140,S02,CUST_058,1,175,175,Cash
TRX_03665,2025-08-04,19:48,128,S05,CUST_075,5,110,550,Cash
TRX_03666,2025-06-21,23:33,114,S03,CUST_044,5,220,1100,Cash
TRX_03667,2025-05-27,21:38,137,S02,CUST_172,5,320,1600,Cash
TRX_03668,2025-04-04,17:59,129,S01,CUST_170,4,220,880,Cash
TRX_03669,2025-08-09,11:51,139,S03,CUST_102,5,160,800,Cash
TRX_03670,2025-09-30,14:53,119,S01,CUST_050,1,25,25,Cash
TRX_03671,2025-06-26,15:24,110,S04,CUST_060,5,105,525,Cash
TRX_03672,2025-05-07,16:12,104,S01,CUST_057,1,42,42,Visa
TRX_03673,2025-07-07,21:40,117,S02,CUST_021,2,48,96,Visa
TRX_03674,2025-09-25,21:48,107,S01,CUST_159,4,28,112,Visa
TRX_03675,2025-06-17,12:09,107,S01,CUST_051,3,28,84,Cash
TRX_03676,2025-07-09,13:31,142,S04,CUST_165,2,210,420,Cash
TRX_03677,2025-06-05,23:13,108,S02,CUST_010,4,110,440,Cash
TRX_03678,2024-12-23,12:09,116,S04,CUST_090,4,650,2600,Visa
TRX_03679,2025-04-27,14:03,109,S04,CUST_015,1,95,95,Cash
TRX_03680,2025-10-27,22:27,111,S05,CUST_089,4,140,560,Cash
TRX_03681,2025-05-27,22:32,129,S01,CUST_094,3,220,660,Cash
TRX_03682,2025-07-30,10:22,133,S03,CUST_146,1,450,450,Cash
TRX_03683,2025-08-13,11:00,114,S05,CUST_163,3,220,660,App
TRX_03684,2025-11-26,17:17,145,S02,CUST_062,2,50,100,Cash
TRX_03685,2025-03-18,19:33,125,S04,CUST_025,5,550,2750,Cash
TRX_03686,2025-06-21,14:51,136,S02,CUST_065,4,280,1120,Cash
TRX_03687,2025-10-11,14:18,138,S04,CUST_058,3,300,900,Cash
TRX_03688,2025-09-22,10:56,116,S05,CUST_060,5,650,3250,Cash
TRX_03689,2025-07-06,21:32,137,S05,CUST_104,4,320,1280,Cash
TRX_03690,2025-09-12,17:04,117,S03,CUST_138,5,48,240,App
TRX_03691,2025-06-08,14:42,123,S02,CUST_013,2,620,1240,Visa
TRX_03692,2025-02-08,11:48,137,S04,CUST_041,3,320,960,App
TRX_03693,2025-10-08,15:17,103,S03,CUST_094,1,38,38,Cash
TRX_03694,2024-12-19,13:00,144,S03,CUST_161,1,25,25,App
TRX_03695,2025-06-29,18:12,106,S05,CUST_184,2,32,64,Cash
TRX_03696,2025-07-03,17:36,113,S04,CUST_110,2,72,144,Cash
TRX_03697,2024-11-27,10:10,117,S01,CUST_148,2,48,96,Visa
TRX_03698,2025-08-01,21:04,116,S03,CUST_143,3,650,1950,Cash
TRX_03699,2025-11-06,16:07,118,S03,CUST_161,2,40,80,Cash
TRX_03700,2025-05-21,18:46,126,S04,CUST_041,4,390,1560,App
TRX_03701,2025-04-08,18:35,120,S03,CUST_080,4,90,360,Cash
TRX_03702,2025-10-16,19:20,120,S01,CUST_078,3,90,270,Cash
TRX_03703,2025-08-20,19:17,111,S04,CUST_041,5,140,700,Visa
TRX_03704,2025-03-22,22:01,124,S04,CUST_061,2,480,960,Cash
TRX_03705,2025-05-14,17:19,144,S01,CUST_170,3,25,75,Cash
TRX_03706,2024-12-23,18:19,113,S02,CUST_068,4,72,288,Visa
TRX_03707,2025-01-20,22:09,130,S01,CUST_114,3,145,435,Cash
TRX_03708,2025-04-03,16:57,135,S02,CUST_079,2,95,190,Cash
TRX_03709,2025-11-19,17:32,136,S05,CUST_091,1,280,280,Cash
TRX_03710,2025-06-29,18:21,113,S04,CUST_021,4,72,288,Cash
TRX_03711,2025-02-18,18:30,124,S02,CUST_112,2,480,960,App
TRX_03712,2025-05-06,23:56,111,S03,CUST_113,1,140,140,Cash
TRX_03713,2025-07-06,11:26,124,S04,CUST_089,4,480,1920,Cash
TRX_03714,2025-05-16,14:07,124,S01,CUST_055,1,480,480,Cash
TRX_03715,2025-08-05,23:25,124,S02,CUST_106,4,480,1920,Cash
TRX_03716,2025-07-05,22:15,114,S04,CUST_114,4,220,880,Cash
TRX_03717,2025-02-19,14:10,103,S02,CUST_164,5,38,190,Cash
TRX_03718,2025-06-07,22:05,142,S02,CUST_173,5,210,1050,Cash
TRX_03719,2024-12-01,11:34,103,S04,CUST_027,1,38,38,Cash
TRX_03720,2025-11-19,19:09,126,S01,CUST_198,1,390,390,App
TRX_03721,2025-07-26,11:02,135,S03,CUST_189,1,95,95,Cash
TRX_03722,2025-11-09,19:58,119,S03,CUST_186,3,25,75,Visa
TRX_03723,2025-11-03,18:05,134,S05,CUST_131,3,135,405,Cash
TRX_03724,2025-05-15,10:02,133,S05,CUST_131,3,450,1350,App
TRX_03725,2024-12-17,18:00,123,S02,CUST_010,1,620,620,Visa
TRX_03726,2025-02-22,23:25,126,S05,CUST_159,2,390,780,Visa
TRX_03727,2025-01-21,13:37,113,S04,CUST_023,4,72,288,Cash
TRX_03728,2025-01-02,22:39,102,S05,CUST_142,5,55,275,Cash
TRX_03729,2025-07-21,18:54,133,S03,CUST_198,1,450,450,Cash
TRX_03730,2025-01-15,16:38,101,S03,CUST_151,5,45,225,Cash
TRX_03731,2024-12-13,15:54,143,S03,CUST_049,3,350,1050,Cash
TRX_03732,2025-11-17,16:51,132,S03,CUST_150,2,20,40,Cash
TRX_03733,2025-05-02,13:41,136,S01,CUST_033,5,280,1400,Visa
TRX_03734,2025-06-29,21:59,131,S01,CUST_183,4,85,340,Cash
TRX_03735,2025-11-03,14:13,135,S02,CUST_097,3,95,285,Cash
TRX_03736,2025-11-22,11:02,116,S01,CUST_111,2,650,1300,Cash
TRX_03737,2025-01-26,11:06,136,S05,CUST_114,5,280,1400,App
TRX_03738,2025-02-11,20:04,124,S05,CUST_079,2,480,960,Cash
TRX_03739,2025-11-14,14:37,107,S04,CUST_180,3,28,84,Cash
TRX_03740,2025-07-07,15:07,137,S02,CUST_182,4,320,1280,App
TRX_03741,2025-09-23,13:59,123,S03,CUST_114,5,620,3100,Visa
TRX_03742,2025-10-28,9:23,108,S02,CUST_123,4,110,440,Cash
TRX_03743,2025-05-22,10:03,101,S04,CUST_090,2,45,90,Cash
TRX_03744,2025-06-14,11:52,133,S05,CUST_001,3,450,1350,Cash
TRX_03745,2025-11-25,22:20,108,S05,CUST_106,4,110,440,Cash
TRX_03746,2025-11-24,15:42,112,S01,CUST_131,3,56,168,Cash
TRX_03747,2025-11-20,11:00,136,S03,CUST_093,5,280,1400,Visa
TRX_03748,2025-04-04,15:05,134,S04,CUST_089,2,135,270,Cash
TRX_03749,2025-02-10,9:56,116,S03,CUST_072,3,650,1950,Cash
TRX_03750,2025-10-02,16:17,109,S04,CUST_166,5,95,475,App
TRX_03751,2025-06-28,9:49,119,S02,CUST_115,2,25,50,Cash
TRX_03752,2025-11-26,14:51,121,S02,CUST_117,3,85,255,Cash
TRX_03753,2024-11-28,10:30,128,S02,CUST_176,3,110,330,Visa
TRX_03754,2025-03-10,12:09,126,S05,CUST_151,5,390,1950,Cash
TRX_03755,2025-04-16,17:25,142,S02,CUST_192,5,210,1050,Visa
TRX_03756,2025-10-06,23:39,127,S04,CUST_120,5,95,475,Cash
TRX_03757,2025-07-17,20:37,140,S04,CUST_027,1,175,175,Cash
TRX_03758,2025-07-18,9:18,122,S04,CUST_005,5,450,2250,Cash
TRX_03759,2025-09-24,19:50,113,S02,CUST_180,4,72,288,Cash
TRX_03760,2025-07-22,23:56,143,S02,CUST_057,4,350,1400,Cash
TRX_03761,2025-05-07,22:37,117,S05,CUST_130,2,48,96,Cash
TRX_03762,2025-04-29,23:41,120,S04,CUST_027,3,90,270,Visa
TRX_03763,2025-11-04,23:37,110,S01,CUST_094,2,105,210,Cash
TRX_03764,2024-11-29,17:14,133,S05,CUST_194,3,450,1350,Cash
TRX_03765,2025-03-29,15:00,109,S01,CUST_128,4,95,380,Cash
TRX_03766,2025-04-16,17:52,139,S04,CUST_194,1,160,160,Visa
TRX_03767,2024-12-05,17:55,130,S04,CUST_151,4,145,580,App
TRX_03768,2025-09-30,19:03,110,S03,CUST_036,3,105,315,Cash
TRX_03769,2025-03-16,17:42,138,S01,CUST_159,5,300,1500,Cash
TRX_03770,2025-03-27,23:24,118,S04,CUST_177,1,40,40,Cash
TRX_03771,2025-02-25,17:41,106,S01,CUST_193,3,32,96,Cash
TRX_03772,2025-01-06,14:41,127,S03,CUST_138,4,95,380,Cash
TRX_03773,2024-12-07,10:08,144,S03,CUST_120,4,25,100,App
TRX_03774,2025-02-21,19:18,110,S03,CUST_098,3,105,315,Cash
TRX_03775,2025-02-17,23:27,105,S02,CUST_025,4,65,260,Cash
TRX_03776,2025-05-31,10:48,127,S05,CUST_012,2,95,190,App
TRX_03777,2025-08-31,20:35,111,S03,CUST_085,3,140,420,Cash
TRX_03778,2025-02-14,22:07,108,S04,CUST_099,1,110,110,Visa
TRX_03779,2025-03-29,10:49,124,S05,CUST_182,1,480,480,Visa
TRX_03780,2025-02-26,10:48,142,S02,CUST_124,3,210,630,Cash
TRX_03781,2025-08-10,21:53,139,S04,CUST_200,1,160,160,Visa
TRX_03782,2025-08-15,10:30,113,S05,CUST_200,4,72,288,Cash
TRX_03783,2025-01-08,14:50,121,S05,CUST_005,3,85,255,Cash
TRX_03784,2025-06-13,21:12,103,S03,CUST_130,2,38,76,Cash
TRX_03785,2024-12-06,23:58,144,S03,CUST_164,3,25,75,Cash
TRX_03786,2024-12-29,11:09,120,S01,CUST_101,1,90,90,Cash
TRX_03787,2025-11-15,17:12,131,S05,CUST_060,5,85,425,Cash
TRX_03788,2024-12-12,14:54,120,S05,CUST_048,3,90,270,Cash
TRX_03789,2025-01-19,21:32,123,S02,CUST_154,4,620,2480,Visa
TRX_03790,2025-03-15,11:12,134,S03,CUST_058,4,135,540,Cash
TRX_03791,2025-09-23,20:44,101,S04,CUST_129,4,45,180,Cash
TRX_03792,2025-10-29,23:58,140,S01,CUST_036,2,175,350,Visa
TRX_03793,2025-07-19,15:20,128,S04,CUST_156,5,110,550,Cash
TRX_03794,2024-12-18,9:28,115,S01,CUST_055,2,180,360,Cash
TRX_03795,2025-05-27,9:42,111,S05,CUST_030,5,140,700,App
TRX_03796,2025-06-27,20:53,133,S05,CUST_054,3,450,1350,Cash
TRX_03797,2025-07-22,10:08,105,S03,CUST_103,3,65,195,Visa
TRX_03798,2025-08-20,17:49,111,S04,CUST_052,5,140,700,Cash
TRX_03799,2025-07-27,16:35,137,S05,CUST_141,2,320,640,App
TRX_03800,2025-01-27,18:51,119,S05,CUST_061,3,25,75,Cash
TRX_03801,2025-04-01,13:34,135,S05,CUST_031,3,95,285,Visa
TRX_03802,2024-12-16,22:06,139,S04,CUST_122,3,160,480,Cash
TRX_03803,2025-11-02,11:44,140,S01,CUST_082,3,175,525,Cash
TRX_03804,2025-02-13,13:21,122,S01,CUST_025,4,450,1800,Visa
TRX_03805,2025-08-25,14:04,136,S04,CUST_149,1,280,280,Cash
TRX_03806,2025-06-23,9:01,101,S05,CUST_122,3,45,135,App
TRX_03807,2025-03-01,20:05,133,S01,CUST_074,3,450,1350,Visa
TRX_03808,2025-10-01,18:54,126,S01,CUST_169,5,390,1950,Cash
TRX_03809,2025-01-14,13:49,121,S05,CUST_173,1,85,85,Cash
TRX_03810,2025-02-28,18:13,107,S03,CUST_144,1,28,28,Cash
TRX_03811,2025-03-25,9:17,135,S03,CUST_035,1,95,95,Cash
TRX_03812,2025-08-31,23:54,127,S05,CUST_101,5,95,475,Cash
TRX_03813,2025-09-18,22:44,119,S05,CUST_179,5,25,125,Cash
TRX_03814,2025-10-29,13:06,126,S01,CUST_024,5,390,1950,Visa
TRX_03815,2025-05-05,23:56,130,S04,CUST_166,1,145,145,Cash
TRX_03816,2025-04-13,20:03,128,S05,CUST_142,3,110,330,Cash
TRX_03817,2025-09-24,9:06,139,S01,CUST_152,1,160,160,Visa
TRX_03818,2025-07-25,21:23,114,S02,CUST_189,1,220,220,Cash
TRX_03819,2025-04-11,11:37,144,S04,CUST_186,1,25,25,App
TRX_03820,2025-01-07,14:10,144,S02,CUST_178,2,25,50,Cash
TRX_03821,2025-11-20,22:06,130,S01,CUST_114,5,145,725,Cash
TRX_03822,2025-07-25,12:46,130,S04,CUST_040,1,145,145,Visa
TRX_03823,2025-11-11,17:15,128,S02,CUST_039,2,110,220,App
TRX_03824,2025-11-10,17:56,134,S02,CUST_128,1,135,135,Cash
TRX_03825,2025-08-06,17:15,133,S03,CUST_045,2,450,900,Cash
TRX_03826,2025-10-06,19:24,140,S04,CUST_094,2,175,350,Cash
TRX_03827,2025-04-25,14:08,105,S02,CUST_083,5,65,325,Cash
TRX_03828,2025-06-25,23:37,104,S02,CUST_012,5,42,210,Cash
TRX_03829,2025-10-08,22:56,131,S03,CUST_018,2,85,170,Cash
TRX_03830,2025-04-06,19:38,104,S05,CUST_130,4,42,168,Cash
TRX_03831,2025-06-22,18:12,134,S02,CUST_141,1,135,135,Visa
TRX_03832,2025-09-18,11:52,101,S01,CUST_169,2,45,90,Cash
TRX_03833,2025-11-05,12:08,124,S03,CUST_083,1,480,480,Visa
TRX_03834,2025-04-03,20:02,141,S01,CUST_197,2,95,190,Visa
TRX_03835,2025-02-03,12:17,105,S04,CUST_033,4,65,260,App
TRX_03836,2024-11-28,19:13,129,S03,CUST_134,5,220,1100,Visa
TRX_03837,2025-06-26,10:21,138,S01,CUST_039,1,300,300,Cash
TRX_03838,2025-02-10,20:41,125,S02,CUST_069,2,550,1100,Visa
TRX_03839,2025-05-12,15:24,113,S05,CUST_075,3,72,216,Cash
TRX_03840,2025-07-12,19:12,101,S04,CUST_037,3,45,135,Visa
TRX_03841,2025-03-12,15:22,104,S02,CUST_121,2,42,84,Cash
TRX_03842,2025-08-04,16:17,137,S04,CUST_080,2,320,640,Cash
TRX_03843,2024-11-28,15:29,138,S02,CUST_148,3,300,900,Cash
TRX_03844,2025-07-19,17:18,126,S04,CUST_117,1,390,390,Cash
TRX_03845,2025-04-23,11:18,109,S02,CUST_107,1,95,95,Cash
TRX_03846,2024-12-04,16:50,141,S03,CUST_112,4,95,380,Visa
TRX_03847,2025-09-23,16:22,124,S02,CUST_196,1,480,480,Cash
TRX_03848,2025-07-15,12:44,145,S02,CUST_137,2,50,100,Visa
TRX_03849,2025-06-14,13:10,108,S05,CUST_024,4,110,440,Cash
TRX_03850,2025-02-03,9:49,107,S04,CUST_097,4,28,112,Cash
TRX_03851,2025-06-11,12:35,115,S02,CUST_058,4,180,720,Cash
TRX_03852,2025-01-22,13:46,128,S04,CUST_108,2,110,220,Cash
TRX_03853,2025-11-15,10:17,107,S04,CUST_138,3,28,84,Visa
TRX_03854,2025-05-04,20:25,134,S01,CUST_082,5,135,675,Cash
TRX_03855,2025-01-20,12:57,122,S02,CUST_104,5,450,2250,Cash
TRX_03856,2025-11-04,23:35,143,S05,CUST_028,2,350,700,Visa
TRX_03857,2025-08-25,23:11,108,S03,CUST_018,5,110,550,Cash
TRX_03858,2024-11-28,11:01,118,S03,CUST_168,5,40,200,Cash
TRX_03859,2025-06-29,18:21,139,S02,CUST_154,5,160,800,Cash
TRX_03860,2025-03-02,10:46,102,S01,CUST_177,2,55,110,Cash
TRX_03861,2025-04-04,20:51,107,S01,CUST_099,4,28,112,Cash
TRX_03862,2025-10-14,15:42,145,S01,CUST_189,2,50,100,Visa
TRX_03863,2025-09-12,18:22,129,S02,CUST_064,5,220,1100,Cash
TRX_03864,2025-10-12,12:56,143,S04,CUST_174,4,350,1400,Cash
TRX_03865,2025-05-18,14:30,144,S02,CUST_113,1,25,25,Visa
TRX_03866,2025-05-16,16:14,102,S05,CUST_055,5,55,275,Cash
TRX_03867,2024-12-05,20:04,137,S01,CUST_007,5,320,1600,Cash
TRX_03868,2025-03-25,15:55,109,S03,CUST_104,2,95,190,Cash
TRX_03869,2025-06-26,17:47,145,S04,CUST_003,4,50,200,Cash
TRX_03870,2025-07-10,20:08,129,S02,CUST_045,5,220,1100,Cash
TRX_03871,2025-03-18,14:06,138,S05,CUST_111,2,300,600,Cash
TRX_03872,2025-09-23,15:07,110,S03,CUST_137,1,105,105,App
TRX_03873,2025-07-15,23:13,137,S03,CUST_168,5,320,1600,Cash
TRX_03874,2025-10-06,10:05,107,S04,CUST_044,2,28,56,Visa
TRX_03875,2025-08-28,20:40,125,S05,CUST_153,5,550,2750,App
TRX_03876,2024-12-19,16:44,131,S03,CUST_062,2,85,170,Cash
TRX_03877,2025-10-29,21:44,107,S02,CUST_153,2,28,56,Visa
TRX_03878,2025-03-17,21:26,135,S01,CUST_004,4,95,380,Visa
TRX_03879,2025-01-11,17:37,103,S05,CUST_174,1,38,38,Cash
TRX_03880,2025-04-18,9:27,142,S02,CUST_021,5,210,1050,Cash
TRX_03881,2025-07-16,17:44,111,S02,CUST_144,3,140,420,Cash
TRX_03882,2025-10-14,18:01,112,S03,CUST_009,1,56,56,Cash
TRX_03883,2025-02-23,22:10,103,S01,CUST_162,2,38,76,Cash
TRX_03884,2025-02-26,12:52,133,S04,CUST_070,1,450,450,Cash
TRX_03885,2025-04-27,16:03,101,S05,CUST_194,2,45,90,Cash
TRX_03886,2025-10-09,11:02,106,S04,CUST_015,2,32,64,Cash
TRX_03887,2025-06-02,19:48,130,S05,CUST_093,2,145,290,Visa
TRX_03888,2025-11-13,15:09,119,S01,CUST_135,3,25,75,Cash
TRX_03889,2025-07-27,15:00,106,S05,CUST_137,2,32,64,Cash
TRX_03890,2025-08-26,11:43,110,S05,CUST_184,1,105,105,Visa
TRX_03891,2025-01-21,10:48,129,S05,CUST_062,4,220,880,Cash
TRX_03892,2025-02-13,15:06,139,S02,CUST_065,1,160,160,Cash
TRX_03893,2025-04-12,20:33,123,S03,CUST_034,2,620,1240,Visa
TRX_03894,2025-09-25,23:58,118,S03,CUST_047,5,40,200,Cash
TRX_03895,2025-07-16,11:53,105,S01,CUST_093,3,65,195,App
TRX_03896,2025-10-31,18:13,120,S03,CUST_126,5,90,450,App
TRX_03897,2025-02-23,18:53,140,S02,CUST_177,4,175,700,Visa
TRX_03898,2025-05-07,13:38,115,S01,CUST_135,3,180,540,Cash
TRX_03899,2025-03-07,15:18,129,S02,CUST_006,1,220,220,Cash
TRX_03900,2025-07-23,23:05,108,S02,CUST_171,5,110,550,Visa
TRX_03901,2025-11-17,11:57,131,S02,CUST_051,1,85,85,Cash
TRX_03902,2025-01-23,17:30,136,S02,CUST_133,5,280,1400,Cash
TRX_03903,2025-11-26,20:52,130,S01,CUST_009,5,145,725,Cash
TRX_03904,2025-02-27,17:56,112,S01,CUST_043,5,56,280,Cash
TRX_03905,2025-03-30,23:03,127,S01,CUST_144,2,95,190,Cash
TRX_03906,2025-09-01,23:04,127,S05,CUST_144,5,95,475,Cash
TRX_03907,2025-01-08,14:33,135,S05,CUST_151,5,95,475,Cash
TRX_03908,2025-04-09,14:35,102,S01,CUST_101,3,55,165,Cash
TRX_03909,2024-12-19,15:31,140,S03,CUST_192,2,175,350,Visa
TRX_03910,2025-02-06,21:50,108,S01,CUST_110,2,110,220,Cash
TRX_03911,2025-08-19,11:39,105,S01,CUST_123,1,65,65,Cash
TRX_03912,2025-10-17,17:05,124,S04,CUST_183,4,480,1920,Visa
TRX_03913,2025-07-20,11:43,107,S01,CUST_037,3,28,84,Cash
TRX_03914,2024-12-12,9:48,144,S04,CUST_033,3,25,75,Cash
TRX_03915,2025-11-02,20:01,123,S05,CUST_136,1,620,620,Visa
TRX_03916,2025-01-08,14:10,112,S03,CUST_075,1,56,56,Visa
TRX_03917,2025-01-07,10:44,135,S04,CUST_150,5,95,475,Cash
TRX_03918,2025-07-09,21:57,126,S05,CUST_189,1,390,390,Cash
TRX_03919,2024-12-26,21:40,113,S01,CUST_122,3,72,216,Visa
TRX_03920,2024-12-10,20:09,145,S04,CUST_135,5,50,250,App
TRX_03921,2025-06-09,19:07,103,S02,CUST_154,3,38,114,Visa
TRX_03922,2025-10-23,13:48,144,S04,CUST_071,5,25,125,Cash
TRX_03923,2025-01-09,17:52,142,S02,CUST_056,2,210,420,Cash
TRX_03924,2025-08-30,16:18,101,S04,CUST_119,5,45,225,Cash
TRX_03925,2025-02-12,11:52,108,S01,CUST_083,1,110,110,Visa
TRX_03926,2025-10-11,21:02,114,S01,CUST_013,5,220,1100,Cash
TRX_03927,2024-12-17,17:27,116,S01,CUST_152,4,650,2600,Cash
TRX_03928,2025-09-29,9:00,132,S03,CUST_158,1,20,20,Cash
TRX_03929,2025-06-08,14:40,143,S01,CUST_180,2,350,700,Cash
TRX_03930,2025-08-18,13:33,121,S05,CUST_143,3,85,255,Cash
TRX_03931,2025-09-11,10:15,145,S01,CUST_188,4,50,200,Cash
TRX_03932,2025-08-15,12:20,105,S01,CUST_101,3,65,195,Cash
TRX_03933,2025-06-02,13:52,105,S01,CUST_145,1,65,65,Cash
TRX_03934,2025-06-07,20:02,131,S03,CUST_035,5,85,425,Cash
TRX_03935,2025-10-13,16:03,101,S03,CUST_097,1,45,45,Cash
TRX_03936,2025-06-25,18:54,129,S01,CUST_041,2,220,440,Cash
TRX_03937,2025-10-09,14:50,145,S04,CUST_173,4,50,200,App
TRX_03938,2025-10-18,22:59,124,S03,CUST_025,5,480,2400,Cash
TRX_03939,2024-12-30,9:17,101,S03,CUST_097,2,45,90,Visa
TRX_03940,2025-06-15,13:53,119,S01,CUST_175,1,25,25,Cash
TRX_03941,2025-08-24,20:00,138,S04,CUST_015,5,300,1500,Cash
TRX_03942,2025-10-22,11:35,130,S01,CUST_180,3,145,435,App
TRX_03943,2025-04-03,17:12,133,S01,CUST_039,4,450,1800,Cash
TRX_03944,2025-08-24,19:04,110,S03,CUST_051,2,105,210,Cash
TRX_03945,2025-02-14,19:04,109,S02,CUST_042,2,95,190,Cash
TRX_03946,2025-10-09,19:18,101,S05,CUST_166,4,45,180,Visa
TRX_03947,2025-09-15,19:42,102,S04,CUST_164,5,55,275,Cash
